time_remaining,Home,Away,Play Description,Super Bowl,Home Team,Away Team
2663,0.157816629,0.842183371,(14:23) M.Lynch right end to DEN 12 for -1 yards (D.Trevathan).,Super Bowl 48,DEN,SEA
2614,0.163748038,0.836251962,(13:34) (Shotgun) R.Wilson pass short right to D.Baldwin to DEN 5 for 7 yards (P.Lenon).,Super Bowl 48,DEN,SEA
2577,0.119537387,0.880462613,(12:57) (Shotgun) R.Wilson pass incomplete short right to G.Tate (T.Carter). PENALTY on DEN-T.Carter,Super Bowl 48,DEN,SEA
2569,0.124008545,0.875991455,(12:49) M.Lynch left tackle to DEN 1 for no gain (M.Adams,Super Bowl 48,DEN,SEA
2528,0.111261656,0.888738344,(12:08) M.Lynch left guard for 1 yard,Super Bowl 48,DEN,SEA
2520,0.102702628,0.897297372,S.Hauschka extra point is GOOD,Super Bowl 48,DEN,SEA
2520,0.09849057,0.90150943,S.Hauschka kicks 66 yards from SEA 35 to DEN -1. T.Holliday to DEN 16 for 17 yards (K.Chancellor,Super Bowl 48,DEN,SEA
2514,0.102111912,0.897888088,(11:54) (Shotgun) P.Manning pass short right to D.Thomas to DEN 22 for 6 yards (K.Wright).,Super Bowl 48,DEN,SEA
2487,0.107084969,0.892915031,(11:27) (No Huddle) P.Manning pass short left to D.Thomas to DEN 25 for 3 yards (B.Maxwell,Super Bowl 48,DEN,SEA
2442,0.115423252,0.884576748,(10:42) (Shotgun) K.Moreno right tackle to DEN 30 for 5 yards (M.Smith,Super Bowl 48,DEN,SEA
2413,0.122617863,0.877382137,(10:13) (No Huddle,Super Bowl 48,DEN,SEA
2376,0.124386899,0.875613101,(9:36) (No Huddle,Super Bowl 48,DEN,SEA
2337,0.128702165,0.871297835,(8:57) (No Huddle,Super Bowl 48,DEN,SEA
2298,0.120576844,0.879423156,(8:18) (No Huddle,Super Bowl 48,DEN,SEA
2290,0.111748466,0.888251534,(8:10) (Shotgun) P.Manning pass short right to M.Ball to DEN 41 for 1 yard (C.McDonald,Super Bowl 48,DEN,SEA
2260,0.146710109,0.853289891,(7:40) (No Huddle,Super Bowl 48,DEN,SEA
2224,0.159185949,0.840814051,(7:04) (No Huddle,Super Bowl 48,DEN,SEA
2190,0.148841438,0.851158562,(6:30) (Shotgun) M.Ball up the middle to SEA 34 for no gain (C.Avril,Super Bowl 48,DEN,SEA
2153,0.152724501,0.847275499,(5:53) (No Huddle,Super Bowl 48,DEN,SEA
2104,0.13853597,0.86146403,(5:04) (Shotgun) P.Manning pass incomplete deep right to D.Thomas. PENALTY on DEN-Z.Beadles,Super Bowl 48,DEN,SEA
2096,0.12745875,0.87254125,(4:56) P.Manning pass short right to J.Tamme to SEA 44 for -2 yards (B.Mebane,Super Bowl 48,DEN,SEA
2053,0.125363784,0.874636216,(4:13) (No Huddle,Super Bowl 48,DEN,SEA
2016,0.037799405,0.962200595,(3:36) (No Huddle,Super Bowl 48,DEN,SEA
2001,0.044828689,0.955171311,S.Hauschka kicks 64 yards from SEA 35 to DEN 1. T.Holliday to DEN 33 for 32 yards (C.Maragos). FUMBLES (C.Maragos),Super Bowl 48,DEN,SEA
1996,0.044897797,0.955102203,(3:16) (Shotgun) P.Manning pass short middle to J.Thomas to DEN 38 for 5 yards (K.Chancellor,Super Bowl 48,DEN,SEA
1974,0.039801185,0.960198815,(2:54) (No Huddle,Super Bowl 48,DEN,SEA
1969,0.059010648,0.940989352,(2:49) (Shotgun) P.Manning pass deep left to D.Thomas to SEA 43 for 19 yards (B.Maxwell) [C.McDonald].,Super Bowl 48,DEN,SEA
1969,0.057754175,0.942245825,(2:49) (No Huddle,Super Bowl 48,DEN,SEA
1926,0.066808978,0.933191022,(2:06) P.Manning pass short middle to J.Thomas to SEA 27 for 11 yards (R.Sherman,Super Bowl 48,DEN,SEA
1915,0.063160252,0.936839748,(1:55) (Shotgun) P.Manning pass incomplete deep middle to J.Thomas.,Super Bowl 48,DEN,SEA
1908,0.061280936,0.938719064,(1:48) (No Huddle,Super Bowl 48,DEN,SEA
1878,0.057552827,0.942447173,(1:18) (No Huddle,Super Bowl 48,DEN,SEA
1876,0.053208406,0.946791594,(1:16) (Shotgun) P.Manning pass short middle to K.Moreno to SEA 19 for 7 yards (K.Chancellor,Super Bowl 48,DEN,SEA
1866,0.023884822,0.976115178,(1:06) (Shotgun) P.Manning pass incomplete short left to D.Thomas (C.Clemons).,Super Bowl 48,DEN,SEA
1861,0.024118044,0.975881956,(1:01) (Shotgun) M.Lynch up the middle to SEA 23 for 4 yards (M.Jackson,Super Bowl 48,DEN,SEA
1842,0.024118044,0.975881956,(:42) (No Huddle,Super Bowl 48,DEN,SEA
1800,0.001428999,0.998571001,M.Prater kicks 52 yards from DEN 35 to SEA 13. P.Harvin for 87 yards,Super Bowl 48,DEN,SEA
1788,0.002753837,0.997246163,S.Hauschka extra point is GOOD,Super Bowl 48,DEN,SEA
1788,0.003167511,0.996832489,S.Hauschka kicks 66 yards from SEA 35 to DEN -1. T.Holliday to DEN 23 for 24 yards (H.Farwell,Super Bowl 48,DEN,SEA
1780,0.002169587,0.997830413,(14:40) (Shotgun) P.Manning pass incomplete short right to W.Welker.,Super Bowl 48,DEN,SEA
1776,0.005669053,0.994330947,(14:36) (No Huddle,Super Bowl 48,DEN,SEA
1747,0.004129725,0.995870275,(14:07) (No Huddle,Super Bowl 48,DEN,SEA
1739,0.004859731,0.995140269,(13:59) (No Huddle,Super Bowl 48,DEN,SEA
1713,0.008466112,0.991533888,(13:33) (No Huddle,Super Bowl 48,DEN,SEA
1683,0.008105051,0.991894949,(13:03) (No Huddle,Super Bowl 48,DEN,SEA
1665,0.007217589,0.992782411,(12:45) (Shotgun) P.Manning pass short middle to D.Thomas to SEA 43 for 3 yards (K.Wright).,Super Bowl 48,DEN,SEA
1629,0.010917403,0.989082597,(12:09) (No Huddle,Super Bowl 48,DEN,SEA
1607,0.008937335,0.991062665,(11:47) (Shotgun) P.Manning pass incomplete deep right to D.Thomas.,Super Bowl 48,DEN,SEA
1598,0.00634672,0.99365328,(11:38) (No Huddle,Super Bowl 48,DEN,SEA
1592,0.003412506,0.996587494,(11:32) (Shotgun) M.Ball up the middle to SEA 39 for -1 yards (K.Wright).,Super Bowl 48,DEN,SEA
1554,0.002101084,0.997898916,(10:54) B.Colquitt punts 31 yards to SEA 8,Super Bowl 48,DEN,SEA
1538,0.000751987,0.999248013,(10:38) M.Lynch right guard to SEA 26 for 18 yards (M.Adams,Super Bowl 48,DEN,SEA
1500,0.001160289,0.998839711,(10:00) M.Lynch left tackle to SEA 26 for no gain (D.Trevathan).,Super Bowl 48,DEN,SEA
1464,0.002396908,0.997603092,(9:24) R.Wilson scrambles up the middle ran ob at SEA 48 for 22 yards (D.R-Cromartie). PENALTY on SEA-R.Okung,Super Bowl 48,DEN,SEA
1434,0.00324111,0.99675889,(8:54) (Shotgun) R.Turbin right guard to SEA 19 for 3 yards (M.Jackson,Super Bowl 48,DEN,SEA
1378,0.005524817,0.994475183,(7:58) (Shotgun) R.Wilson pass short right to G.Tate to SEA 19 for no gain (W.Woodyard).,Super Bowl 48,DEN,SEA
1337,0.006520737,0.993479263,(7:17) J.Ryan punts 45 yards to DEN 36,Super Bowl 48,DEN,SEA
1325,0.005201163,0.994798837,(7:05) (Shotgun) M.Ball right tackle to DEN 46 for 1 yard (C.McDonald,Super Bowl 48,DEN,SEA
1297,0.008501634,0.991498366,(6:37) (No Huddle,Super Bowl 48,DEN,SEA
1268,0.000280714,0.999719286,(6:08) (No Huddle,Super Bowl 48,DEN,SEA
1255,0.00032156,0.99967844,(5:55) M.Lynch right tackle to SEA 45 for 3 yards (T.Knighton,Super Bowl 48,DEN,SEA
1220,0.000563604,0.999436396,(5:20) R.Wilson pass incomplete short left to L.Willson.,Super Bowl 48,DEN,SEA
1209,0.000140188,0.999859812,(5:09) R.Wilson pass short right to L.Willson pushed ob at DEN 43 for 12 yards (M.Adams).,Super Bowl 48,DEN,SEA
1182,0.000182059,0.999817941,(4:42) M.Lynch up the middle to DEN 42 for 1 yard (N.Irving,Super Bowl 48,DEN,SEA
1138,7.38E-05,0.99992624,(3:58) R.Wilson pass deep right to R.Lockette to DEN 23 for 19 yards (D.R-Cromartie).,Super Bowl 48,DEN,SEA
1091,1.14E-05,0.999988564,(3:11) (Shotgun) R.Wilson pass short right to J.Kearse for 23 yards,Super Bowl 48,DEN,SEA
1078,3.89E-05,0.999961059,S.Hauschka extra point is GOOD,Super Bowl 48,DEN,SEA
1078,3.89E-05,0.999961059,S.Hauschka kicks 65 yards from SEA 35 to end zone,Super Bowl 48,DEN,SEA
1078,1.65E-05,0.99998349,(2:58) (No Huddle,Super Bowl 48,DEN,SEA
1063,1.28E-05,0.99998724,(2:43) (No Huddle,Super Bowl 48,DEN,SEA
1028,1.35E-05,0.999986544,(2:08) (No Huddle,Super Bowl 48,DEN,SEA
994,0.000114722,0.999885278,(1:34) (No Huddle,Super Bowl 48,DEN,SEA
988,0.000185079,0.999814921,(1:28) (No Huddle,Super Bowl 48,DEN,SEA
962,0.000254192,0.999745808,(1:02) (No Huddle,Super Bowl 48,DEN,SEA
929,0.0003854,0.9996146,(:29) (No Huddle,Super Bowl 48,DEN,SEA
903,0.001367238,0.998632762,(:03) (No Huddle,Super Bowl 48,DEN,SEA
900,0.001303915,0.998696085,TWO-POINT CONVERSION ATTEMPT. P.Manning pass to W.Welker is complete. ATTEMPT SUCCEEDS.,Super Bowl 48,DEN,SEA
900,0.000270047,0.999729953, 43?? F,Super Bowl 48,DEN,SEA
899,0.000514588,0.999485412,(14:59) R.Turbin left end pushed ob at DEN 15 for 33 yards (M.Adams). PENALTY on SEA-A.Bailey,Super Bowl 48,DEN,SEA
879,0.000364896,0.999635104,(14:39) (Shotgun) R.Wilson pass short right to Z.Miller to DEN 48 for 10 yards (D.Trevathan,Super Bowl 48,DEN,SEA
837,0.0002653,0.9997347,(13:57) R.Wilson pass short left to G.Tate to DEN 40 for 8 yards (P.Lenon,Super Bowl 48,DEN,SEA
813,0.000144639,0.999855361,(13:33) (Shotgun) R.Wilson pass short right to D.Baldwin pushed ob at DEN 34 for 6 yards (C.Bailey).,Super Bowl 48,DEN,SEA
757,6.07E-05,0.999939331,(12:37) (Shotgun) R.Wilson pass deep middle to J.Kearse to DEN 10 for 24 yards (T.Carter).,Super Bowl 48,DEN,SEA
715,1.57E-05,0.999984262,(11:55) (Shotgun) R.Wilson pass short right to D.Baldwin for 10 yards,Super Bowl 48,DEN,SEA
705,4.79E-05,0.99995208,S.Hauschka extra point is GOOD,Super Bowl 48,DEN,SEA
705,3.20E-05,0.999968006,S.Hauschka kicks 64 yards from SEA 35 to DEN 1. T.Holliday to DEN 13 for 12 yards (M.Robinson,Super Bowl 48,DEN,SEA
698,2.05E-05,0.999979512,(11:38) (Shotgun) P.Manning pass incomplete short right to E.Decker (C.Avril).,Super Bowl 48,DEN,SEA
694,1.20E-05,0.99998804,(11:34) (No Huddle,Super Bowl 48,DEN,SEA
688,7.14E-05,0.999928643,(11:28) (Shotgun) P.Manning pass incomplete short right to D.Thomas. PENALTY on SEA-W.Thurmond,Super Bowl 48,DEN,SEA
683,0.000155651,0.999844349,(11:23) P.Manning pass short middle to D.Thomas to DEN 45 for 17 yards (E.Thomas) [C.Avril]. SEA-W.Thurmond was injured during the play.  D.Thomas 13 receptions,Super Bowl 48,DEN,SEA
662,0.000109013,0.999890987,(11:02) (Shotgun) P.Manning pass short right to M.Ball to DEN 46 for 1 yard (M.Smith).,Super Bowl 48,DEN,SEA
629,0.000132101,0.999867899,(10:29) (No Huddle,Super Bowl 48,DEN,SEA
599,4.21E-05,0.999957939,(9:59) (No Huddle,Super Bowl 48,DEN,SEA
595,1.70E-06,0.9999983,(9:55) (No Huddle,Super Bowl 48,DEN,SEA
588,1.35E-06,0.999998649,(9:48) R.Turbin left tackle to DEN 47 for 6 yards (D.Ihenacho,Super Bowl 48,DEN,SEA
547,1.12E-06,0.999998881,(9:07) (Shotgun) R.Turbin up the middle to DEN 44 for 3 yards (R.Ayers).,Super Bowl 48,DEN,SEA
510,7.06E-07,0.999999294,(8:30) R.Turbin right guard to DEN 39 for 5 yards (D.Trevathan).,Super Bowl 48,DEN,SEA
469,1.31E-06,0.999998687,(7:49) R.Turbin right tackle to DEN 33 for 6 yards (R.Ayers,Super Bowl 48,DEN,SEA
446,5.45E-07,0.999999455,(7:26) (Shotgun) R.Wilson scrambles left tackle pushed ob at DEN 33 for 16 yards (M.Adams).,Super Bowl 48,DEN,SEA
408,4.80E-07,0.99999952,(6:48) (Shotgun) R.Turbin right tackle to DEN 30 for 3 yards (S.Williams,Super Bowl 48,DEN,SEA
373,1.39E-06,0.999998607,(6:13) R.Turbin right tackle to DEN 30 for no gain (D.Trevathan,Super Bowl 48,DEN,SEA
327,2.19E-05,0.999978115,(5:27) R.Wilson pass incomplete short right to R.Turbin.,Super Bowl 48,DEN,SEA
319,1.58E-05,0.999984244,(5:19) (Shotgun) M.Ball right end to DEN 34 for 3 yards (M.Smith).,Super Bowl 48,DEN,SEA
285,6.35E-06,0.999993655,(4:45) (No Huddle,Super Bowl 48,DEN,SEA
245,3.39E-06,0.999996613,(4:05) (No Huddle,Super Bowl 48,DEN,SEA
232,2.17E-07,0.999999783,(3:52) (Shotgun) P.Manning sacked at DEN 23 for -7 yards (C.Clemons). FUMBLES (C.Clemons),Super Bowl 48,DEN,SEA
224,2.13E-07,0.999999787,(3:44) R.Turbin up the middle to DEN 26 for 3 yards (T.Knighton,Super Bowl 48,DEN,SEA
181,3.27E-07,0.999999673,(3:01) SEA #7 - T.Jackson,Super Bowl 48,DEN,SEA
134,6.55E-07,0.999999345,(2:14) (Shotgun) T.Jackson pass incomplete short right to R.Lockette.,Super Bowl 48,DEN,SEA
125,1.23E-05,0.999987696,(2:05) (Shotgun) R.Turbin left tackle to DEN 24 for 2 yards (T.Knighton,Super Bowl 48,DEN,SEA
119,5.11E-05,0.999948942,(1:59) (Shotgun) P.Manning pass short middle to C.Anderson to DEN 38 for 14 yards (B.Irvin,Super Bowl 48,DEN,SEA
79,3.77E-06,0.999996234,(1:19) (No Huddle,Super Bowl 48,DEN,SEA
40,0,1,(:40) (Shotgun) C.Anderson up the middle to DEN 47 for 6 yards (M.Smith).,Super Bowl 48,DEN,SEA
0,0,1,END GAME,Super Bowl 48,DEN,SEA
3600,0.485674986,0.514325014,J.Tucker kicks 65 yards from BAL 35 to end zone,Super Bowl 47,SF,BAL
3600,0.466133765,0.533866235,(15:00) (Shotgun) C.Kaepernick pass deep left to V.Davis to SF 40 for 20 yards (B.Pollard). PENALTY on SF-V.Davis,Super Bowl 47,SF,BAL
3579,0.446726075,0.553273925,(14:39) (Shotgun) F.Gore left tackle to SF 15 for no gain (D.Ellerbe).,Super Bowl 47,SF,BAL
3540,0.418700133,0.581299867,(14:00) (Shotgun) C.Kaepernick pass incomplete short right to D.Walker. Walker caught the ball,Super Bowl 47,SF,BAL
3535,0.39586824,0.60413176,(13:55) (Shotgun) F.Gore left tackle to SF 18 for 3 yards (R.Lewis).,Super Bowl 47,SF,BAL
3496,0.429960988,0.570039012,(13:16) A.Lee punts 50 yards to BAL 32,Super Bowl 47,SF,BAL
3485,0.408141979,0.591858021,(13:05) J.Flacco pass short left to V.Leach to SF 43 for 8 yards (P.Willis,Super Bowl 47,SF,BAL
3449,0.402454787,0.597545213,(12:29) R.Rice left guard to SF 39 for 4 yards (J.Smith,Super Bowl 47,SF,BAL
3418,0.373508025,0.626491975,(11:58) J.Flacco pass deep right to T.Smith to SF 19 for 20 yards (D.Whitner). Pass 21,Super Bowl 47,SF,BAL
3381,0.385501673,0.614498327,(11:21) R.Rice left tackle to SF 18 for 1 yard (A.Brooks).,Super Bowl 47,SF,BAL
3356,0.410353543,0.589646457,(10:56) J.Flacco pass incomplete deep right to T.Smith [N.Bowman].,Super Bowl 47,SF,BAL
3346,0.39686939,0.60313061,(10:46) (Shotgun) J.Flacco pass incomplete deep middle to D.Pitta. PENALTY on SF-A.Brooks,Super Bowl 47,SF,BAL
3342,0.28384188,0.71615812,(10:42) (Shotgun) J.Flacco pass short middle to A.Boldin for 13 yards,Super Bowl 47,SF,BAL
3336,0.277878098,0.722121902,J.Tucker extra point is GOOD,Super Bowl 47,SF,BAL
3336,0.277878098,0.722121902,J.Tucker kicks 74 yards from BAL 35 to SF -9. L.James,Super Bowl 47,SF,BAL
3336,0.250538794,0.749461206,(10:36) (Shotgun) F.Gore right guard to SF 19 for -1 yards (D.Ellerbe).,Super Bowl 47,SF,BAL
3298,0.334657754,0.665342246,(9:58) C.Kaepernick pass short middle to M.Crabtree to SF 38 for 19 yards (C.Graham). Pass 5,Super Bowl 47,SF,BAL
3267,0.312627878,0.687372122,(9:27) F.Gore right guard to SF 38 for no gain (D.Ellerbe).,Super Bowl 47,SF,BAL
3227,0.354031135,0.645968865,(8:47) (Shotgun) F.Gore right guard to SF 47 for 9 yards (C.Graham).,Super Bowl 47,SF,BAL
3186,0.381680154,0.618319846,(8:06) (Shotgun) C.Kaepernick right guard to BAL 44 for 9 yards (B.Pollard).,Super Bowl 47,SF,BAL
3148,0.393053228,0.606946772,(7:28) (Shotgun) C.Kaepernick scrambles left tackle to BAL 37 for 7 yards (H.Ngata).,Super Bowl 47,SF,BAL
3100,0.402852289,0.597147711,(6:40) (Shotgun) F.Gore left guard to BAL 32 for 5 yards (P.Kruger).,Super Bowl 47,SF,BAL
3061,0.443616355,0.556383645,(6:01) C.Kaepernick pass deep left to V.Davis to BAL 8 for 24 yards (E.Reed). Pass 20,Super Bowl 47,SF,BAL
3015,0.429164766,0.570835234,(5:15) (Shotgun) F.Gore left tackle to BAL 8 for no gain (A.McClellan).,Super Bowl 47,SF,BAL
2971,0.405462199,0.594537801,(4:31) (Shotgun) C.Kaepernick pass incomplete short right to M.Crabtree.,Super Bowl 47,SF,BAL
2966,0.349621136,0.650378864,(4:26) C.Kaepernick sacked at BAL 18 for -10 yards (P.Kruger).,Super Bowl 47,SF,BAL
2943,0.366875156,0.633124844,(4:03) D.Akers 36 yard field goal is GOOD,Super Bowl 47,SF,BAL
2938,0.360343327,0.639656673,D.Akers kicks 73 yards from SF 35 to BAL -8. J.Jones ran ob at BAL 22 for 30 yards (D.Walker).,Super Bowl 47,SF,BAL
2934,0.317067649,0.682932351,(3:54) J.Flacco pass short left to D.Pitta pushed ob at BAL 31 for 9 yards (D.Whitner) [Ald.Smith]. Pass 9,Super Bowl 47,SF,BAL
2898,0.342862736,0.657137264,(3:18) R.Rice right guard to BAL 31 for no gain (N.Bowman,Super Bowl 47,SF,BAL
2863,0.331777454,0.668222546,(2:43) R.Rice left tackle to BAL 33 for 2 yards (D.Whitner,Super Bowl 47,SF,BAL
2828,0.343278183,0.656721817,(2:08) R.Rice left guard to BAL 36 for 3 yards (Ald.Smith).,Super Bowl 47,SF,BAL
2794,0.377001112,0.622998888,(1:34) J.Flacco pass incomplete short left to A.Boldin.,Super Bowl 47,SF,BAL
2791,0.26106921,0.73893079,(1:31) (Shotgun) J.Flacco pass deep right to A.Boldin pushed ob at SF 34 for 30 yards (C.Culliver) [A.Brooks]. Pass 29,Super Bowl 47,SF,BAL
2766,0.286784305,0.713215695,(1:06) J.Flacco pass short right to V.Leach to SF 37 for -3 yards (N.Bowman). Pass -9,Super Bowl 47,SF,BAL
2723,0.315809499,0.684190501,(:23) (Shotgun) J.Flacco pass incomplete deep right to T.Smith.,Super Bowl 47,SF,BAL
2717,0.374170646,0.625829354,(:17) (Shotgun) J.Flacco sacked at SF 42 for -5 yards (R.McDonald).,Super Bowl 47,SF,BAL
2700,0.365271576,0.634728424,(15:00) S.Koch punts 42 yards to end zone,Super Bowl 47,SF,BAL
2692,0.439573528,0.560426472,(14:52) (Shotgun) C.Kaepernick pass short middle to V.Davis to SF 49 for 29 yards (C.Williams). Pass 12,Super Bowl 47,SF,BAL
2650,0.458660707,0.541339293,(14:10) (Shotgun) C.Kaepernick pass short right to V.Davis to BAL 40 for 11 yards (C.Upshaw). Pass 6,Super Bowl 47,SF,BAL
2604,0.479436476,0.520563524,(13:24) (Shotgun) L.James left guard to BAL 31 for 9 yards (C.Upshaw; R.Lewis).,Super Bowl 47,SF,BAL
2566,0.480451613,0.519548387,(12:46) (Shotgun) F.Gore left guard to BAL 24 for 7 yards (D.Ellerbe).,Super Bowl 47,SF,BAL
2524,0.362512406,0.637487594,(12:04) (Shotgun) L.James right end to BAL 25 for -1 yards (C.Upshaw,Super Bowl 47,SF,BAL
2513,0.358653434,0.641346566,(11:53) B.Pierce left end pushed ob at BAL 30 for 5 yards (P.Willis).,Super Bowl 47,SF,BAL
2494,0.338701606,0.661298394,(11:34) B.Pierce left tackle to BAL 34 for 4 yards (R.McDonald).,Super Bowl 47,SF,BAL
2455,0.321692102,0.678307898,(10:55) B.Pierce left end to BAL 37 for 3 yards (R.Jean Francois).,Super Bowl 47,SF,BAL
2422,0.284751226,0.715248774,(10:22) (Shotgun) J.Flacco pass short left to D.Pitta pushed ob at BAL 46 for 9 yards (D.Whitner). Pass -1,Super Bowl 47,SF,BAL
2403,0.289957794,0.710042206,(10:03) B.Pierce right tackle to BAL 48 for 2 yards (P.Willis).,Super Bowl 47,SF,BAL
2356,0.247119514,0.752880486,(9:16) J.Flacco pass deep left to E.Dickson to SF 29 for 23 yards (D.Goldson). Pass 17,Super Bowl 47,SF,BAL
2320,0.24036249,0.75963751,(8:40) R.Rice right tackle to SF 22 for 7 yards (N.Bowman).,Super Bowl 47,SF,BAL
2290,0.193827021,0.806172979,(8:10) J.Flacco pass short left to E.Dickson to SF 8 for 14 yards (D.Whitner). PENALTY on SF-D.Whitner,Super Bowl 47,SF,BAL
2270,0.185266393,0.814733607,(7:50) R.Rice right guard to SF 1 for 3 yards (D.Whitner).,Super Bowl 47,SF,BAL
2235,0.16469287,0.83530713,(7:15) J.Flacco pass short right to D.Pitta for 1 yard,Super Bowl 47,SF,BAL
2230,0.173495862,0.826504138,J.Tucker extra point is GOOD,Super Bowl 47,SF,BAL
2230,0.175084073,0.824915927,J.Tucker kicks 70 yards from BAL 35 to SF -5. L.James to SF 21 for 26 yards (A.Allen).,Super Bowl 47,SF,BAL
2226,0.107761902,0.892238098,(7:06) (Shotgun) C.Kaepernick pass deep middle intended for R.Moss INTERCEPTED by E.Reed at SF 44. E.Reed to SF 38 for 6 yards (V.Davis). Penalty on SF-J.Staley,Super Bowl 47,SF,BAL
2215,0.107562856,0.892437144,(6:55) R.Rice right guard to SF 33 for 5 yards (N.Bowman).,Super Bowl 47,SF,BAL
2183,0.101658835,0.898341165,(6:23) J.Flacco pass short left to V.Leach to SF 28 for 5 yards (T.Brown). Pass 2,Super Bowl 47,SF,BAL
2145,0.106962551,0.893037449,(5:45) R.Rice right tackle to SF 27 for 1 yard (I.Sopoaga).,Super Bowl 47,SF,BAL
2116,0.110830594,0.889169406,(5:16) R.Rice left tackle to SF 22 for 5 yards (P.Willis).,Super Bowl 47,SF,BAL
2077,0.097306308,0.902693692,(4:37) (Shotgun) J.Flacco pass short right to R.Rice to SF 15 for 7 yards (C.Culliver,Super Bowl 47,SF,BAL
2040,0.102997734,0.897002266,(4:00) B.Pierce right end pushed ob at SF 14 for 1 yard (D.Goldson).,Super Bowl 47,SF,BAL
2001,0.112637545,0.887362455,(3:21) (Shotgun) J.Flacco pass incomplete short left to A.Boldin.,Super Bowl 47,SF,BAL
1997,0.12474892,0.87525108,(3:17) (Shotgun) J.Flacco pass incomplete short right to T.Smith.,Super Bowl 47,SF,BAL
1992,0.154130983,0.845869017,(3:12) (Field Goal formation) J.Tucker left end pushed ob at SF 6 for 8 yards (D.McBath). After setting up in Field Goal Formation,Super Bowl 47,SF,BAL
1985,0.148035181,0.851964819,(3:05) (Shotgun) F.Gore right end to SF 6 for no gain (C.Upshaw).,Super Bowl 47,SF,BAL
1957,0.14118858,0.85881142,(2:37) (Shotgun) C.Kaepernick pass incomplete short left to R.Moss (C.Williams).,Super Bowl 47,SF,BAL
1951,0.1449533,0.8550467,(2:31) (Shotgun) F.Gore right guard to SF 12 for 6 yards (D.Tyson).,Super Bowl 47,SF,BAL
1939,0.140477539,0.859522461,(2:19) A.Lee punts 55 yards to BAL 33,Super Bowl 47,SF,BAL
1927,0.147643031,0.852356969,(2:07) (Shotgun) J.Flacco pass incomplete short right to J.Jones (C.Culliver).,Super Bowl 47,SF,BAL
1924,0.135401721,0.864598279,(2:04) (Shotgun) J.Flacco pass incomplete deep right to T.Smith (C.Culliver).,Super Bowl 47,SF,BAL
1918,0.058600798,0.941399202,(1:58) (Shotgun) J.Flacco pass deep middle to J.Jones for 56 yards,Super Bowl 47,SF,BAL
1905,0.072515586,0.927484414,J.Tucker extra point is GOOD,Super Bowl 47,SF,BAL
1905,0.072515586,0.927484414,J.Tucker kicks 74 yards from BAL 35 to SF -9. L.James,Super Bowl 47,SF,BAL
1905,0.073009775,0.926990225,(1:45) (Shotgun) C.Kaepernick pass short middle to M.Crabtree to SF 26 for 6 yards (E.Reed). Pass 3,Super Bowl 47,SF,BAL
1881,0.088737394,0.911262606,(1:21) (Shotgun) C.Kaepernick pass short right to D.Walker ran ob at SF 40 for 14 yards (C.Graham) [H.Ngata]. PENALTY on BAL-H.Ngata,Super Bowl 47,SF,BAL
1875,0.085385821,0.914614179,(1:15) (Shotgun) C.Kaepernick pass incomplete short right to R.Moss (J.Smith).,Super Bowl 47,SF,BAL
1872,0.104439239,0.895560761,(1:12) (Shotgun) C.Kaepernick pass deep middle to D.Walker to BAL 17 for 28 yards (E.Reed). Pass 28,Super Bowl 47,SF,BAL
1857,0.105839644,0.894160356,(:57) (Shotgun) C.Kaepernick pass short middle to V.Davis to BAL 9 for 8 yards (B.Pollard,Super Bowl 47,SF,BAL
1825,0.101298365,0.898701635,(:25) (Shotgun) F.Gore right guard to BAL 9 for no gain (A.Jones).,Super Bowl 47,SF,BAL
1821,0.101702188,0.898297812,(:21) (Shotgun) C.Kaepernick sacked at BAL 9 for 0 yards (P.Kruger).,Super Bowl 47,SF,BAL
1803,0.09289652,0.90710348,(:03) D.Akers 27 yard field goal is GOOD,Super Bowl 47,SF,BAL
1800,0.021794702,0.978205298,D.Akers kicks 73 yards from SF 35 to BAL -8. J.Jones for 108 yards,Super Bowl 47,SF,BAL
1789,0.027548506,0.972451494,J.Tucker extra point is GOOD,Super Bowl 47,SF,BAL
1789,0.02313722,0.97686278,J.Tucker kicks 72 yards from BAL 35 to SF -7. L.James to SF 14 for 21 yards (J.Ihedigbo).,Super Bowl 47,SF,BAL
1784,0.045665356,0.954334644,(14:44) (Shotgun) C.Kaepernick pass short left to M.Crabtree to SF 43 for 29 yards (C.Williams). Pass 13,Super Bowl 47,SF,BAL
1751,0.042865177,0.957134823,(14:11) (Shotgun) F.Gore left guard to SF 46 for 3 yards (T.Suggs).,Super Bowl 47,SF,BAL
1708,0.02692619,0.97307381,(13:28) (Shotgun) C.Kaepernick sacked at SF 40 for -6 yards (A.Jones). After this play,Super Bowl 47,SF,BAL
1684,0.020858121,0.979141879,(13:04) (Shotgun) C.Kaepernick pass short right to D.Walker to SF 46 for 6 yards (J.Smith). Pass 6,Super Bowl 47,SF,BAL
1637,0.018822177,0.981177823,(12:17) A.Lee punts 54 yards to end zone,Super Bowl 47,SF,BAL
1630,0.01091502,0.98908498,(12:10) J.Flacco pass short right to T.Smith to BAL 35 for 15 yards (D.Whitner,Super Bowl 47,SF,BAL
1600,0.012819265,0.987180735,(11:40) R.Rice left guard to BAL 37 for 2 yards (P.Willis).,Super Bowl 47,SF,BAL
1571,0.018455143,0.981544857,(11:11) J.Flacco pass incomplete short left to A.Boldin.,Super Bowl 47,SF,BAL
