Super Bowl,TimeRemaining,Away,Away - Total Yards,Away - Time of Possession,Home,Home - Total Yards,Home - Time of Possession,Attendance,Capacity,Location,Date,Over/Under,Line,MVP,Position,Full Away Team Name,Full Home Team Name
Super Bowl 51,625,9,546,40:31:00,28,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,588,9,546,40:31:00,28,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,584,12,546,40:31:00,28,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,580,12,546,40:31:00,28,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,540,12,546,40:31:00,28,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,511,12,546,40:31:00,28,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,504,12,546,40:31:00,28,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,461,12,546,40:31:00,28,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,423,12,546,40:31:00,28,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,394,12,546,40:31:00,28,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,360,12,546,40:31:00,28,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,356,20,546,40:31:00,28,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,353,20,546,40:31:00,28,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,318,20,546,40:31:00,28,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,287,20,546,40:31:00,28,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,280,20,546,40:31:00,28,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,236,20,546,40:31:00,28,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,230,20,546,40:31:00,28,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,224,20,546,40:31:00,28,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,218,20,546,40:31:00,28,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,210,20,546,40:31:00,28,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,204,20,546,40:31:00,28,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,197,20,546,40:31:00,28,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,158,20,546,40:31:00,28,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,154,20,546,40:31:00,28,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,148,20,546,40:31:00,28,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,123,20,546,40:31:00,28,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,117,20,546,40:31:00,28,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,85,20,546,40:31:00,28,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,60,20,546,40:31:00,28,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,57,28,546,40:31:00,28,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,52,28,546,40:31:00,28,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,32,28,546,40:31:00,28,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,19,28,546,40:31:00,28,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,18,28,546,40:31:00,28,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,11,28,546,40:31:00,28,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,3,28,546,40:31:00,28,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,0,28,546,40:31:00,28,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,0,28,546,40:31:00,28,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,0,28,546,40:31:00,28,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,0,28,546,40:31:00,28,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,-34,28,546,40:31:00,28,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,-61,28,546,40:31:00,28,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,-108,28,546,40:31:00,28,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,-143,28,546,40:31:00,28,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,-184,34,546,40:31:00,28,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,-222,34,546,40:31:00,28,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,-227,34,546,40:31:00,28,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,-232,34,546,40:31:00,28,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 50,3600,0,315,32:47:00,0,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,3596,0,315,32:47:00,0,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,3559,0,315,32:47:00,0,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,3530,0,315,32:47:00,0,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,3526,0,315,32:47:00,0,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,3502,0,315,32:47:00,0,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,3467,0,315,32:47:00,0,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,3427,0,315,32:47:00,0,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,3386,0,315,32:47:00,0,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,3382,0,315,32:47:00,0,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,3347,0,315,32:47:00,0,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,3343,0,315,32:47:00,3,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,3336,0,315,32:47:00,3,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,3294,0,315,32:47:00,3,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,3290,0,315,32:47:00,3,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,3267,0,315,32:47:00,3,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,3259,0,315,32:47:00,3,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,3224,0,315,32:47:00,3,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,3188,0,315,32:47:00,3,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,3154,0,315,32:47:00,3,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,3143,0,315,32:47:00,3,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,3136,0,315,32:47:00,3,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,3094,0,315,32:47:00,10,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,3087,0,315,32:47:00,10,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,3081,0,315,32:47:00,10,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,3056,0,315,32:47:00,10,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,3015,0,315,32:47:00,10,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,3010,0,315,32:47:00,10,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,2978,0,315,32:47:00,10,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,2944,0,315,32:47:00,10,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,2903,0,315,32:47:00,10,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,2899,0,315,32:47:00,10,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,2892,0,315,32:47:00,10,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,2852,0,315,32:47:00,10,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,2820,0,315,32:47:00,10,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,2787,0,315,32:47:00,10,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,2775,0,315,32:47:00,10,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,2744,0,315,32:47:00,10,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,2717,0,315,32:47:00,10,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,2700,0,315,32:47:00,10,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,2660,0,315,32:47:00,10,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,2635,0,315,32:47:00,10,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,2597,0,315,32:47:00,10,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,2554,0,315,32:47:00,10,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,2512,0,315,32:47:00,10,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,2488,0,315,32:47:00,10,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,2485,7,315,32:47:00,10,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,2485,7,315,32:47:00,10,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,2485,7,315,32:47:00,10,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,2485,7,315,32:47:00,10,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,2471,7,315,32:47:00,10,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,2465,7,315,32:47:00,10,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,2460,7,315,32:47:00,10,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,2454,7,315,32:47:00,10,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,2446,7,315,32:47:00,10,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,2412,7,315,32:47:00,10,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,2371,7,315,32:47:00,10,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,2369,7,315,32:47:00,10,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,2351,7,315,32:47:00,10,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,2292,7,315,32:47:00,10,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,2275,7,315,32:47:00,10,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,2234,7,315,32:47:00,10,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,2221,7,315,32:47:00,13,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,2218,7,315,32:47:00,13,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,2218,7,315,32:47:00,13,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,2218,7,315,32:47:00,13,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,2218,7,315,32:47:00,13,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,2215,7,315,32:47:00,13,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,2199,7,315,32:47:00,13,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,2192,7,315,32:47:00,13,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,2188,7,315,32:47:00,13,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,2161,7,315,32:47:00,13,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,2118,7,315,32:47:00,13,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,2075,7,315,32:47:00,13,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,2063,7,315,32:47:00,13,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,2056,7,315,32:47:00,13,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,2013,7,315,32:47:00,13,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,2005,7,315,32:47:00,13,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,1997,7,315,32:47:00,13,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,1969,7,315,32:47:00,13,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,1926,7,315,32:47:00,13,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,1922,7,315,32:47:00,13,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,1915,7,315,32:47:00,13,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,1886,7,315,32:47:00,13,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,1886,7,315,32:47:00,13,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,1886,7,315,32:47:00,13,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,1886,7,315,32:47:00,13,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,1882,7,315,32:47:00,13,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,1852,7,315,32:47:00,13,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,1848,7,315,32:47:00,13,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,1823,7,315,32:47:00,13,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,1818,7,315,32:47:00,13,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,1811,7,315,32:47:00,13,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,1800,7,315,32:47:00,13,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,1800,7,315,32:47:00,13,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,1800,7,315,32:47:00,13,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,1800,7,315,32:47:00,13,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
Super Bowl 50,1762,7,315,32:47:00,13,194,27:13:00,71088,68500,"Santa Clara, CA",7-Feb-16,44,CAR -4.5,Von Miller,Linebacker,Carolina Panthers,Denver Broncos
